coach,seasons,is_active,games,wins,losses,ties,playoff_births,games_playoff,wins_playoff,losses_playoff,ties_playoff,games_superbowl,wins_superbowl,ats_pct,ats_return,ats_risked,avg_pf,avg_pa,avg_margin,avg_spread,ats_pct_home,ats_pct_away,ats_pct_playoff,ats_pct_favorite,ats_pct_underdog,ats_pct_div,ats_pct_non_div,ats_pct_bye,ats_pct_dome,ats_roi,win_pct,win_pct_playoff,teams,pfr_coach_image_url,pfr_coach_tree_hired_by,pfr_coach_tree_hired
Eric Mangini,5,0,81.0,33.0,48.0,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.4875,-6.100000000000003,89.10000000000001,18.777779,21.604939,-2.8271606,2.9876542,0.4358974358974359,0.5365853658536586,0.0,0.4166666666666667,0.5178571428571429,0.5,0.48,0.8,1.0,-0.06846240179573516,0.4074074074074074,0.0,"['{""team"" : ""NYJ"", ""color"" : ""#003F2D""}', '{""team"" : ""CLE"", ""color"" : ""#FF3C00""}']",https://www.pro-football-reference.com/req/20230307/images/headshots/MangEr0c_2019.jpg,"BeliBi0,HarbJi0,MarcTe0,ParcBi0,TomsJi0","CallBi0,DaboBr0,EberMa0,QuinDa0,SchoBr0"
Dick Rauch,5,0,60.0,33.0,24.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.55,,,,,
Romeo Crennel,7,0,95.0,32.0,63.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4946236559139785,-5.700000000000005,104.50000000000001,17.452631,23.0,-5.5473685,3.6,0.5,0.48936170212765956,,0.5357142857142857,0.47692307692307695,0.40540540540540543,0.5535714285714286,0.5,0.6923076923076923,-0.054545454545454584,0.3368421052631579,,"['{""team"" : ""CLE"", ""color"" : ""#FF3C00""}', '{""team"" : ""KC"", ""color"" : ""#E31837""}', '{""team"" : ""HOU"", ""color"" : ""#03202F""}']",https://www.pro-football-reference.com/req/20230307/images/headshots/CrenRo0c_2020.jpg,"BeliBi0,CullDa0,HaleTo0,HandRa0,OBriBi0,PalmCh0,ParcBi0,PerkRa0","ChudRo0,DaboBr0,LynnAn0,RobiTe0,RosbJe0,SiriNi0,ThomEm0,TuckMe0,ZornJi0"
Tony Sparano,5,0,74.0,32.0,42.0,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.4864864864864865,-5.800000000000003,81.4,19.527027,22.45946,-2.9324324,2.5202703,0.3684210526315789,0.6111111111111112,0.0,0.36,0.5510204081632653,0.5555555555555556,0.44680851063829785,0.6,0.42857142857142855,-0.07125307125307129,0.43243243243243246,0.0,"['{""team"" : ""MIA"", ""color"" : ""#008E97""}', '{""team"" : ""OAK"", ""color"" : ""#000000""}', '{""team"" : ""OAK"", ""color"" : ""#000000""}']",https://www.pro-football-reference.com/req/20230307/images/headshots/SparTo0c_2017.jpg,"AlleDe0,CougTo0,PalmCh0,ParcBi0,PhilWa0,RyanRe0,SchoMa0,TomsJi0,ZimmMi0","BowlTo0,CampDa1,DaboBr0,HennDa0,NolaMi0,RizzDa0,SaunAl0"
Adam Gase,5,0,81.0,32.0,49.0,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.44871794871794873,-12.300000000000004,89.10000000000001,18.444445,25.333334,-6.888889,5.012346,0.5675675675675675,0.34146341463414637,0.0,0.4,0.45161290322580644,0.4482758620689655,0.4489795918367347,0.8,0.5714285714285714,-0.13804713804713808,0.3950617283950617,0.0,"['{""team"" : ""MIA"", ""color"" : ""#008E97""}', '{""team"" : ""NYJ"", ""color"" : ""#003F2D""}']",https://www.pro-football-reference.com/req/20230307/images/headshots/GaseAd0c_2018.jpg,"FoxxJo0,MariRo0,MariSt0,McDaJo0,NolaMi0","JohnBe0,JoseVa0,RizzDa0,StudEr0,VittJo0,WillGr0"
Don McCafferty,4,0,52.0,32.0,18.0,2,2.0,5.0,4.0,1.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,0.6153846153846154,0.8,,,"EwbaWe0,ShulDo0","BerrRa0,BullHa0,ForzRi0,HollBo0,KhayEd0,MillRe0,RymkLo0,SandJo0"
Raheem Morris,6,1,81.0,32.0,49.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.4375,-14.500000000000004,89.10000000000001,20.185184,24.54321,-4.3580246,2.7098765,0.34146341463414637,0.5384615384615384,,0.4583333333333333,0.42857142857142855,0.41935483870967744,0.4489795918367347,0.5,0.5,-0.16273849607182944,0.3950617283950617,,"['{""team"" : ""TB"", ""color"" : ""#A71930""}', '{""team"" : ""ATL"", ""color"" : ""#A71930""}']",https://www.pro-football-reference.com/req/20230307/images/headshots/MorrRa0c_2021.jpg,"GrudJa0,GrudJo0,McVaSe0,QuinDa0,ShanMi0","BateJi0,BisaRi0,KoetDi0,UlbrJe0"
Pop Ivy,6,0,77.0,32.0,43.0,2,1.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.4155844155844156,0.0,,,"SherAl0,WebsAl0","DrulCh0,LemmWa0,ProcRa0,WilsRa0"
Paddy Driscoll,5,0,54.0,31.0,18.0,5,1.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.5740740740740741,0.0,,,"AndeHu0,HalaGe0,JohnLu0","HandPh0,JohnLu0,ShauCl0,TurnCl0"
John Mackovic,4,0,65.0,30.0,35.0,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.46153846153846156,0.0,,,LandTo0,"CarsBu0,GanzFr0,McCuPe0,WillRi0"
Neill Armstrong,4,0,65.0,30.0,35.0,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.46153846153846156,0.0,,,"GranBu0,JohnJi0,LandTo0","DoolJi0,KuhlHa0,MarcTe0,MeyeKe0,RyanBu0,StanDi0"
Dutch Clark,6,0,66.0,30.0,34.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.45454545454545453,,,,,WalsCh0
Walt Kiesling,9,0,90.0,30.0,55.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,"BachJo0,BlooJo0,LambCu0,MichJo0,ParkRa0","BallHe0,LeonJi0,McPeBi0,ParkRa0,RonzGe0,SkorNi0,SnydBo0"
Dennis Allen,6,0,87.0,29.0,58.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,-22.100000000000005,95.7,19.91954,23.781609,-3.862069,2.6149426,0.36363636363636365,0.43902439024390244,,0.32142857142857145,0.43859649122807015,0.42857142857142855,0.38596491228070173,0.4,0.4473684210526316,-0.23092998955067925,0.3333333333333333,,"['{""team"" : ""NO"", ""color"" : ""#D3BC8D""}', '{""team"" : ""OAK"", ""color"" : ""#000000""}', '{""team"" : ""OAK"", ""color"" : ""#000000""}']",https://www.pro-football-reference.com/req/20230307/images/headshots/AlleDe0c_2017.jpg,"FoxxJo0,JohnBe0,MoraJi1,PaytSe0,ReevDa0","MarrDo0,RizzDa0,SaunAl0,SparTo0"
Mike McDaniel,4,1,59.0,29.0,30.0,0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,0.5084745762711864,-1.9000000000000026,64.9,23.898306,23.525423,0.37288135,-1.440678,0.5714285714285714,0.45161290322580644,0.5,0.5757575757575758,0.4230769230769231,0.6818181818181818,0.40540540540540543,0.3333333333333333,0.42857142857142855,-0.029275808936825923,0.4915254237288136,0.0,"['{""team"" : ""MIA"", ""color"" : ""#008E97""}']",https://www.pro-football-reference.com/req/20230307/images/headshots/McDaMi0c_2021.jpg,"KubiGa0,PettMi0,QuinDa0,ShanKy0,ShanMi0","BeveDa0,FangVi0,StudEr0"
Vince Tobin,5,0,73.0,29.0,44.0,0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.36,-8.600000000000001,27.500000000000004,15.68,25.12,-9.44,3.02,0.35714285714285715,0.36363636363636365,,0.3333333333333333,0.3684210526315789,0.38461538461538464,0.3333333333333333,0.0,0.0,-0.31272727272727274,0.3972602739726027,0.5,"['{""team"" : ""ARI"", ""color"" : ""#97233F""}']",,"DitkMi0,MarcTe0,MornMa0,SherMi0","FassJi0,KuhlHa0,McGiDa0,TresMa0"
Mike McCormack,6,0,81.0,29.0,51.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.35802469135802467,,,,"AlleGe0,AustBi0,GrahOt0,JohnBi0,LombVi0,RiceHo0","ChriJa0,KhayEd0,LeBeDi0,MazuJo0,MichWa0,SandJo0,VittJo0"
Jim Schwartz,5,0,81.0,29.0,52.0,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.45454545454545453,-11.200000000000003,89.10000000000001,23.37037,26.02469,-2.654321,2.074074,0.5,0.40540540540540543,0.0,0.42857142857142855,0.47619047619047616,0.42857142857142855,0.46938775510204084,0.6,0.42,-0.12570145903479238,0.35802469135802467,0.0,"['{""team"" : ""DET"", ""color"" : ""#0076B6""}']",https://www.pro-football-reference.com/req/20230307/images/headshots/SchwJi0c_2017.jpg,"BeliBi0,FishJe0,MarcTe0,MarrDo0,PedeDo0,StefKe0,VrabMi0","CunnGu0,LineSc0"
Alex Webster,5,0,70.0,29.0,40.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.4142857142857143,,,,SherAl0,"HeckNo0,IvyxPo0,WaltJo0"
Jock Sutherland,4,0,46.0,28.0,17.0,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.6086956521739131,0.0,,,,"GettMi0,KuhaJo0,MichJo0,NixoMi0"
Chip Kelly,4,0,64.0,28.0,36.0,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.42857142857142855,-12.600000000000003,70.4,24.859375,26.375,-1.515625,0.09375,0.3939393939393939,0.4666666666666667,0.0,0.4864864864864865,0.36,0.5217391304347826,0.375,0.25,0.45454545454545453,-0.17897727272727276,0.4375,0.0,"['{""team"" : ""PHI"", ""color"" : ""#004C54""}', '{""team"" : ""SF"", ""color"" : ""#AA0000""}']",https://www.pro-football-reference.com/req/20230307/images/headshots/KellCh0c_2017.jpg,CarrPe0,"OConKe0,ShurPa0"
Kliff Kingsbury,4,0,67.0,28.0,38.0,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5230769230769231,-0.10000000000000275,73.7,23.447762,24.74627,-1.2985075,1.0522388,0.3939393939393939,0.65625,0.0,0.36,0.625,0.391304347826087,0.5952380952380952,0.25,0.4594594594594595,-0.0013568521031207972,0.417910447761194,0.0,"['{""team"" : ""ARI"", ""color"" : ""#97233F""}']",,QuinDa0,JoseVa0
Mike McCoy,4,0,66.0,28.0,38.0,0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.5076923076923077,-2.200000000000003,72.60000000000001,23.0,23.5,-0.5,0.8181818,0.40625,0.6060606060606061,1.0,0.4,0.575,0.4,0.575,0.25,0.75,-0.03030303030303034,0.42424242424242425,0.5,"['{""team"" : ""LAC"", ""color"" : ""#007BC7""}', '{""team"" : ""LAC"", ""color"" : ""#007BC7""}']",https://www.pro-football-reference.com/req/20230307/images/headshots/McCoMi1c_2018.jpg,"CallBr0,FoxxJo0,JoseVa0,McDaJo0,PedeDo0,SeifGe0,WilkSt0","NolaMi0,ReicFr0,SiriNi0,SmitGi0,SteiSh0,WhisKe0"
Red Hickey,5,0,55.0,27.0,27.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.4909090909090909,,,,"AlbeFr0,LandTo0,PoolHa0,ShauCl0,StraNo0,StydJo0","ChriJa0,JohnBi0"
Joe Philbin,5,0,56.0,26.0,30.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44776119402985076,-10.700000000000003,74.80000000000001,20.558823,22.455883,-1.8970588,0.5147059,0.45454545454545453,0.4411764705882353,,0.43333333333333335,0.4594594594594595,0.28,0.5476190476190477,0.5,0.2,-0.143048128342246,0.4642857142857143,,"['{""team"" : ""MIA"", ""color"" : ""#008E97""}', '{""team"" : ""GB"", ""color"" : ""#203731""}']",https://www.pro-football-reference.com/req/20230307/images/headshots/PhilJo0c_2018.jpg,"CarrPe0,McCaMi0,PagaCh0,PierAn0,SherMi0","CampDa1,JohnBe0,PettMi0,RizzDa0,SaunAl0,SherMi0,TaylZa0"
Dudley DeGroot,4,0,46.0,26.0,17.0,3,1.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.5652173913043478,0.0,,,,EdwaTu0
Jack Christiansen,5,0,67.0,26.0,38.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.3880597014925373,,,,"HennDa0,HickHo0,McCoMi0,PateJa0,WiggPa0","JohnBi0,ShofJi0"
Hampton Pool,5,0,48.0,26.0,20.0,2,1.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.5416666666666666,0.0,,,"StydJo0,SvarHa0,WateBo0","HickHo0,RichRa0,WateBo0"
Dan Devine,4,0,57.0,25.0,28.0,4,1.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.43859649122807015,0.0,,,,"KuhlHa0,StarBa0"
Jim Trimble,4,0,48.0,25.0,20.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.5208333333333334,,,,"McMiAl0,MillWa0,SherAl0",DrulCh0
Brian Flores,3,0,49.0,24.0,25.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6041666666666666,8.099999999999998,53.900000000000006,21.44898,24.591837,-3.142857,4.1530614,0.64,0.5652173913043478,,0.5714285714285714,0.6176470588235294,0.6470588235294118,0.5806451612903226,0.6666666666666666,0.6666666666666666,0.15027829313543595,0.4897959183673469,,"['{""team"" : ""MIA"", ""color"" : ""#008E97""}']",https://www.pro-football-reference.com/req/20230307/images/headshots/FlorBr0c_2020.jpg,"BeliBi0,OConKe0,TomlMi0","CaldJi0,GailCh0,StudEr0"
Brandon Staley,3,0,49.0,24.0,25.0,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.48936170212765956,-3.400000000000002,53.900000000000006,24.44898,24.87755,-0.42857143,-1.5510204,0.4090909090909091,0.56,0.0,0.4666666666666667,0.5294117647058824,0.4666666666666667,0.5,0.3333333333333333,0.4,-0.06307977736549168,0.4897959183673469,0.0,"['{""team"" : ""LAC"", ""color"" : ""#007BC7""}', '{""team"" : ""LAC"", ""color"" : ""#007BC7""}']",https://www.pro-football-reference.com/req/20230307/images/headshots/StalBr0c_2021.jpg,"FangVi0,FoxxJo0,McVaSe0,MoorKe0,NagyMa0,ShanKy0","MoorKe0,SmitGi0"
DeMeco Ryans,3,1,43.0,24.0,19.0,0,2.0,4.0,2.0,2.0,0.0,0.0,0.0,0.5,-2.100000000000002,47.300000000000004,22.27907,20.209303,2.0697675,0.046511628,0.5,0.5,0.75,0.45,0.5454545454545454,0.42857142857142855,0.5357142857142857,0.5,0.4782608695652174,-0.0443974630021142,0.5581395348837209,0.5,"['{""team"" : ""HOU"", ""color"" : ""#03202F""}']",https://www.pro-football-reference.com/req/20230307/images/headshots/RyanDe20_2021.jpg,ShanKy0,
Butch Davis,4,0,60.0,24.0,36.0,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5084745762711864,-1.9000000000000026,66.0,19.016666,21.05,-2.0333333,2.6666667,0.5172413793103449,0.5,1.0,0.4666666666666667,0.5227272727272727,0.5357142857142857,0.4838709677419355,0.4,1.0,-0.028787878787878828,0.4,0.0,"['{""team"" : ""CLE"", ""color"" : ""#FF3C00""}']",https://www.pro-football-reference.com/req/20230307/images/headshots/DaviBu0c_2017.jpg,"JohnJi0,SchiGr0,SwitBa0","AriaBr0,BowlTo0,CampDa0,ChudRo0,PagaCh0,RobiTe0,RosbJe0"
Red Strader,4,0,47.0,24.0,23.0,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.5106382978723404,0.0,,,,"AlbeFr0,BengPh0,HickHo0"
Joe Bugel,5,0,80.0,24.0,56.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.3,,,https://www.pro-football-reference.com/req/20230307/images/headshots/BugeJo0c_2017.jpg,"ForzRi0,GibbJo0,GilbKe0,HudsTo0,PhilBu0,RileMi0,WhitMi0,ZornJi0",PerkRa0
Luke Johnsos,4,0,38.0,24.0,12.0,2,2.0,2.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.631578947368421,0.5,,,"DoolJi0,DrisPa0,HalaGe0",DrisPa0
Hunk Anderson,4,0,38.0,24.0,12.0,2,2.0,2.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.631578947368421,0.5,,,"HalaGe0,HendGu0",DrisPa0
Ralph Jones,3,0,41.0,24.0,10.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.5853658536585366,,,,,
Robert Saleh,4,0,68.0,23.0,45.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3880597014925373,-19.100000000000005,74.80000000000001,17.82353,23.220589,-5.397059,3.3455882,0.4117647058823529,0.36363636363636365,,0.42105263157894735,0.375,0.375,0.3953488372093023,0.0,0.2,-0.2553475935828877,0.3382352941176471,,"['{""team"" : ""NYJ"", ""color"" : ""#003F2D""}']",https://www.pro-football-reference.com/req/20230307/images/headshots/SaleRo0c_2020.jpg,"BradGu0,CapeDo0,CarrPe0,KubiGa0,ShanKy0","HackNa0,UlbrJe0"
Gene Stallings,4,0,58.0,23.0,34.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.39655172413793105,,,https://www.pro-football-reference.com/req/20230307/images/headshots/StalGe0c_2017.jpg,LandTo0,"KuhlHa0,ShofJi0"
Al Davis,3,0,42.0,23.0,16.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.5476190476190477,,,https://www.pro-football-reference.com/req/20230307/images/headshots/DaviAl0.jpg,EwbaWe0,
June Jones,4,0,59.0,22.0,37.0,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.3728813559322034,0.0,,,"FontWa0,GilbKe0,GlanJe0","BateJi0,BugeJo0,GanzFr0,RustRo0"
Joe Stydahar,5,0,52.0,22.0,29.0,1,2.0,3.0,2.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.4230769230769231,0.6666666666666666,,,"HalaGe0,ShauCl0,SnydBo0","HeinMe0,HickHo0,NixoMi0,PoolHa0,RichRa0"
Mike Munchak,3,0,48.0,22.0,26.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4186046511627907,-9.500000000000002,52.800000000000004,21.1875,24.354166,-3.1666667,1.28125,0.36363636363636365,0.47619047619047616,,0.4117647058823529,0.4230769230769231,0.1875,0.5555555555555556,0.3333333333333333,0.2857142857142857,-0.17992424242424243,0.4583333333333333,,"['{""team"" : ""TEN"", ""color"" : ""#002244""}']",,"FangVi0,FishJe0,PardJa0,TomlMi0","GannJo0,McGiDa0,PalmCh0,SmitAr0,WillGr0"
Gregg Williams,4,0,56.0,22.0,34.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4716981132075472,-5.8000000000000025,61.60000000000001,19.232143,22.821428,-3.5892856,1.9285715,0.4074074074074074,0.5384615384615384,,0.47058823529411764,0.4722222222222222,0.34782608695652173,0.5666666666666667,0.6666666666666666,0.5,-0.09415584415584419,0.39285714285714285,,"['{""team"" : ""BUF"", ""color"" : ""#00338D""}', '{""team"" : ""CLE"", ""color"" : ""#FF3C00""}']",https://www.pro-football-reference.com/req/20230307/images/headshots/WillGr0c_2020.jpg,"DelRJa0,FishJe0,GaseAd0,GibbJo0,JackHu0,MuncMi0,PardJa0,PaytSe0","GilbKe0,HaleTo0,KitcFr0,LeBeDi0,StecLe0"
Shane Steichen,3,1,40.0,22.0,18.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.55,2.1999999999999984,44.0,24.175,23.95,0.225,0.5125,0.5714285714285714,0.5263157894736842,,0.6666666666666666,0.45454545454545453,0.6923076923076923,0.48148148148148145,0.5,0.5,0.04999999999999996,0.55,,"['{""team"" : ""IND"", ""color"" : ""#002C5F""}']",https://www.pro-football-reference.com/req/20230307/images/headshots/SteiSh0c_2021.jpg,"ChudRo0,LynnAn0,McCoMi1,SiriNi0,TurnNo0",BradGu0
Harland Svare,7,0,74.0,21.0,48.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.28378378378378377,,,,"AustBi0,HoweJi0,LombVi0,SherAl0","AustBi0,BengPh0,GregFo0,PateJa0,PhilBu0,PoolHa0,WallCh0,WallRo0"
Leslie Frazier,4,0,55.0,21.0,33.0,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5,-2.6000000000000023,60.50000000000001,22.345455,25.872726,-3.5272727,3.1727273,0.52,0.48148148148148145,0.0,0.3125,0.5833333333333334,0.5,0.5,0.0,0.5666666666666667,-0.04297520661157028,0.38181818181818183,0.0,"['{""team"" : ""MIN"", ""color"" : ""#4F2683""}']",,"ChilBr0,DungTo0,HarbJo0,LewiMa0,MacdMi0,McDeSe0,ReidAn0,SmitLo0","BeveDa0,SingMi0,StefKe0"
Brian Daboll,4,1,59.0,21.0,37.0,1,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.5172413793103449,-0.8000000000000025,64.9,18.016949,23.711864,-5.6949153,4.9915257,0.5714285714285714,0.4666666666666667,0.5,0.42857142857142855,0.5294117647058824,0.5,0.5277777777777778,0.6666666666666666,0.36363636363636365,-0.012326656394453041,0.3559322033898305,0.5,"['{""team"" : ""NYG"", ""color"" : ""#0B2265""}']",https://www.pro-football-reference.com/req/20230307/images/headshots/DaboBr0c_2018.jpg,"BeliBi0,CrenRo0,MangEr0,McDeSe0,SparTo0",
Arthur Smith,3,0,51.0,21.0,30.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3877551020408163,-14.000000000000004,56.1,19.588236,23.882353,-4.2941175,1.6862745,0.3333333333333333,0.44,,0.3333333333333333,0.42857142857142855,0.5,0.3225806451612903,1.0,0.4,-0.24955436720142607,0.4117647058823529,,"['{""team"" : ""ATL"", ""color"" : ""#A71930""}']",https://www.pro-football-reference.com/req/20230307/images/headshots/SmitAr0c_2020.jpg,"GibbJo0,MulaMi0,MuncMi0,TomlMi0,VrabMi0,WhisKe0,ZornJi0",
Joe Bach,4,0,48.0,21.0,27.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.4375,,,,"DoraGu0,EwarCh0,SmitCl0","DoraGu0,KiesWa0,MoleKe0"
Ron Erhardt,4,0,49.0,21.0,28.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.42857142857142855,,,,"CowhBi0,FairCh0,HandRa0,KotiRi0,ParcBi0,PerkRa0","BerrRa0,BullHa0,ParcBi0,RingJi0"
Bill McPeak,5,0,70.0,21.0,46.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.3,,,,"KiesWa0,NixoMi0,ParkRa0,SchmJo0,ShulDo0","GibrAb0,HughEd0,MarcTe0,WilsGe0,WilsRa0"
Phil Bengtson,4,0,47.0,21.0,25.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.44680851063829785,,,,"AlbeFr0,GillSi0,LombVi0,ShawLa0,StraNo0,SvarHa0",RutiSa0
Gus Dorais,5,0,53.0,20.0,31.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.37735849056603776,,,,BachJo0,"BachJo0,CawtPe0"
Josh McDaniels,4,0,53.0,20.0,33.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46153846153846156,-6.8000000000000025,58.300000000000004,20.811321,23.811321,-3.0,1.1415094,0.52,0.4074074074074074,,0.43478260869565216,0.4827586206896552,0.5882352941176471,0.4,0.6666666666666666,0.4375,-0.11663807890222988,0.37735849056603776,,"['{""team"" : ""DEN"", ""color"" : ""#002244""}', '{""team"" : ""OAK"", ""color"" : ""#000000""}', '{""team"" : ""OAK"", ""color"" : ""#000000""}']",https://www.pro-football-reference.com/req/20230307/images/headshots/McDaJo0c_2017.jpg,"BeliBi0,SpagSt0,VrabMi0","CallBr0,GaseAd0,McCoMi1,NolaMi0,PierAn0,StudEr0"
Bill Callahan,3,0,46.0,20.0,26.0,0,1.0,3.0,2.0,1.0,0.0,1.0,0.0,0.45454545454545453,-6.400000000000002,50.6,21.847826,22.804348,-0.95652175,0.79347825,0.5238095238095238,0.391304347826087,0.6666666666666666,0.47619047619047616,0.43478260869565216,0.3333333333333333,0.5172413793103449,0.5,0.25,-0.12648221343873522,0.43478260869565216,0.6666666666666666,"['{""team"" : ""OAK"", ""color"" : ""#000000""}', '{""team"" : ""OAK"", ""color"" : ""#000000""}', '{""team"" : ""WAS"", ""color"" : ""#5A1414""}']",https://www.pro-football-reference.com/req/20230307/images/headshots/CallBi0c_2017.jpg,"CallBr0,GarrJa0,GrudJa0,GrudJo0,MangEr0,RhodRa0,RyanRe0,StefKe0","HarbJi0,KromAa0,OConKe0,TomsJi0,TresMa0"
Red Dawson,4,0,50.0,20.0,26.0,4,1.0,2.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.4,0.5,,,,
Jim Dooley,4,0,56.0,20.0,36.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.35714285714285715,,,,"ArmsNe0,DitkMi0,HalaGe0,SabaLo0","AustBi0,GibrAb0,JohnLu0,RingJi0"
John Michelosen,4,0,48.0,20.0,26.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.4166666666666667,,,,SuthJo0,"KiesWa0,NixoMi0"
Frankie Albert,3,0,37.0,19.0,17.0,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.5135135135135135,0.0,,,StraNo0,"BengPh0,HickHo0,JohnBi0"
Dirk Koetter,3,0,48.0,19.0,29.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4888888888888889,-3.300000000000002,52.800000000000004,22.604166,25.3125,-2.7083333,2.6979167,0.4583333333333333,0.5238095238095238,,0.35714285714285715,0.5862068965517241,0.5,0.48148148148148145,0.6666666666666666,0.3333333333333333,-0.06250000000000003,0.3958333333333333,,"['{""team"" : ""TB"", ""color"" : ""#A71930""}']",https://www.pro-football-reference.com/req/20230307/images/headshots/KoetDi0c_2018.jpg,"DelRJa0,QuinDa0,SmitLo0,SmitMi0",SmitMi0
